conversation_utterance_id,conversation_id,utterance_id,utterance,rank,score,passage,passage_id
32_1,32,1,What are the different types of sharks?,1.0,0.9880788922309875,"There are more than 350 different kinds of sharks, such as the great white and whale sharks. Fossils show that sharks have been around for 420 million years, since the early Silurian. Most sharks are predators, meaning they hunt and eat fish, marine mammals, and other sea creatures. However, the largest shark eats krill, like whales. This is the whale shark, the largest fish in the world.",MARCO_3855669
32_1,32,1,What are the different types of sharks?,2.0,0.985806167125702,This information will help you identify some of the common species of sharks. There are 440 different species of sharks in the world today classified into eight different orders described below with some examples of known sharks species for each group. Some of the most popular species of sharks are: One of the most unusual types of sharks our there are know as angel sharks. Many people mistake them for some other types of sea creature. It isnât uncommon for them to be thought of as large stingrays. But the simplest way to tell them apart is by looking at the location of the fins.,MARCO_6786713
32_1,32,1,What are the different types of sharks?,3.0,0.9839177131652832,"Two of the most popular types of sharks in the world are the great white shark and the hammerhead. The great white is well known for being one of the largest and most dangerous sharks to ever exist. The shark in Jaws is also a great white, which brought a lot of notoriety to the great whites. Hammerheads are also popular based on their unique head shape which is shaped like a hammer.",MARCO_8148081
32_1,32,1,What are the different types of sharks?,4.0,0.9838002324104308,There are over 450 different species of shark. We're going to look at a few here and now. We'll look at some of Sharkyjones' cartoon friends and some photos of their real world images. Here we'll talk about some of the different types of shark and their different families.,MARCO_6584634
32_1,32,1,What are the different types of sharks?,5.0,0.9831013083457948,"Thanks for visiting this Wonder of the DayÂ® about sharks, Madison! There are many, many different types of sharks, including Great Whites, in the oceans of the world. Because there are so many different sharks in so many different bodies of water, it would be impossible to count them all.",MARCO_2174682
32_1,32,1,What are the different types of sharks?,6.0,0.9823352694511414,"Most important we've see there are over 450 types of shark that fit into the 8 orders of shark and there are many differences. This is enough for now, we'll meet in more detail more of SharkyJones' friends and food in other pages, we'll also have a shark species guide looking at many more.",MARCO_6584635
32_1,32,1,What are the different types of sharks?,7.0,0.9806687235832214,"176 pages on this wiki. Sharks are a major fauna type encountered in Stranded Deep. During the course of the game, the player will encounter one of three known varieties of sharks: a tiger shark, great white shark or a blacktip reef shark.he shark meat must be cooked before consumption in order to avoid contracting sickness. To cook the raw shark meat, the player must first hack at the shark until it yields the meat before dragging the pieces over a lit fire.",MARCO_2442578
32_1,32,1,What are the different types of sharks?,8.0,0.9792018532752992,"Sharks have five different kinds of fins. 1  Paired pectoral fins lift the shark as it swims. 2  Paired pelvic fins stabilize the shark. 3  One or two dorsal fins also stabilize the shark. In some species, dorsal fins have spines. 4  Not all sharks have an anal fin, but it. provides stability for the sharks that do have one.",MARCO_860804
32_1,32,1,What are the different types of sharks?,9.0,0.9791488647460938,"Sharks have five different kinds of fins. 1  Paired pectoral fins lift the shark as it swims. 2  Paired pelvic fins stabilize the shark. 3  One or two dorsal fins also stabilize the shark.  Not all sharks have an anal fin, but 1  it. The caudal or tail fin moves the shark forward.",MARCO_6550464
32_2,32,2,"Are sharks endangered? If so, which species?",1.0,0.994568943977356,"The fish wind up in conservation limbo, since insufficient data is available. Such sharks include the thresher, Java, kitefin, salmon, broadnose sevengill, bigeye sand tiger, narrowmouth catshark, great hammerhead, Argentine angel shark and megamouth, which was only first discovered in 1976.re sharks dangerous or endangered? The answer is both. On the danger side, most sharks are apex predators. This means they exist at the top of the oceanic food chain and possess few, or no, natural enemies.",MARCO_795761
32_2,32,2,"Are sharks endangered? If so, which species?",2.0,0.9931043982505798,"50 shark species are listed as vulnerable, endangered, or critically endangered by the IUCN, but only the Great White, Whale, and Basking sharks are protected internationally by CITES (the Convention on International Trade in Endangered Species).",MARCO_5696981
32_2,32,2,"Are sharks endangered? If so, which species?",3.0,0.992921769618988,â IUCN global study 2010. Threatened sharks are those vulnerable to endangerment (extinction) in the near future. The International Union for Conservation of Nature (IUCN) is the worldâs oldest global environmental organization.,MARCO_5696975
32_2,32,2,"Are sharks endangered? If so, which species?",4.0,0.99268239736557,Threatened sharks are those vulnerable to endangerment (extinction) in the near future. The International Union for Conservation of Nature (IUCN) is the worldâs oldest global environmental organization.,MARCO_871704
32_2,32,2,"Are sharks endangered? If so, which species?",5.0,0.9922690987586976,"Zebra bullhead sharks (Heterodontus zebra) are not considered an endangered species. The IUCN's Red List of Threatened Species, which is an internationally recognized databaseâ¦ of plant and animal species' conservation status and threat level, places them in the Least Concern category.",MARCO_7229823
32_2,32,2,"Are sharks endangered? If so, which species?",6.0,0.9920575022697448,"Why are Sharks Endangered. Always assumed to be dangerous man-eaters, not many really care whether sharks exist or near extinction. However, this myth about sharks ought to be dispelled, and the reality of their waning numbers has to be brought to light. Sharks are endangered and a lot of factors are contributing to this process.",MARCO_5231469
32_2,32,2,"Are sharks endangered? If so, which species?",7.0,0.9917964935302734,Great White Sharks are NOT endangered: Study shows the number of predators is ten times higher than previously thought. In 2011 an alarming study by Standford University suggested Great White Sharks were becoming an endangered species.,MARCO_5231474
32_2,32,2,"Are sharks endangered? If so, which species?",8.0,0.9916959404945374,"In 2011 an alarming study by Standford University suggested Great White Sharks were becoming an endangered species. But new look at research on them in the Eastern North Pacific Ocean indicates the population is now growing thanks to conservation efforts, according to an international research team.",MARCO_5577059
32_2,32,2,"Are sharks endangered? If so, which species?",9.0,0.9909223914146424,"THREATENED SHARKS. Predators, but also prey. According to IUCN analysts, among the approximately 470 species of sharks, 2.4 percent are Critically Endangered, 3.2 percent are Endangered, 10.3 percent are Vulnerable, and 14.4 percent are Near Threatened.",MARCO_5696973
32_3,32,3,Tell me more about tiger sharks.,1.0,0.9902114272117616,"The tiger shark (Galeocerdo cuvier) is a species of requiem shark and the only extant member of the genus Galeocerdo. Commonly known as the Sea Tiger, the tiger shark is a relatively large macropredator, capable of attaining a length over 5 m (16 ft).It is found in many tropical and temperate waters, and it is especially common around central Pacific islands.ommonly known as the Sea Tiger, the tiger shark is a relatively large macropredator, capable of attaining a length over 5 m (16 ft). It is found in many tropical and temperate waters, and it is especially common around central Pacific islands.",MARCO_2861210
32_3,32,3,Tell me more about tiger sharks.,2.0,0.9886341094970704,"The tiger shark (Galeocerdo cuvier) is a species of requiem shark and the only extant member of the genus Galeocerdo. Commonly known as the Sea Tiger, the tiger shark is a relatively large macropredator, capable of attaining a length over 5 m (16 ft).It is found in many tropical and temperate waters, and it is especially common around central Pacific islands.ommonly known as the Sea Tiger, the tiger shark is a relatively large macropredator, capable of attaining a length over 5 m (16 ft).",MARCO_4754011
32_3,32,3,Tell me more about tiger sharks.,3.0,0.9862807989120485,"This article recognizes some of the essential tiger shark facts for kids that are not known elsewhere including tiger shark habitat, diet, and reproduction. The tiger shark (Galeocerdo cuvier) is a member of the genus Galeocerdo.",MARCO_6226376
32_3,32,3,Tell me more about tiger sharks.,4.0,0.9849869608879088,"However, not everyone is out to get the tiger sharks. Scientists say that predators such as the tiger shark keep the ocean's ecosystem in balance, and in Native Hawaiian belief, tiger sharks are aumakua, or sacred guardian spirits.If you'd like to learn more about tiger sharks, swim over to the links on the next page.ea snakes were found 60 percent of the time, and sea turtles were found in 27 percent of the sharks, although only in larger sharks [source: Heithaus ]. But what gets people's attention is the wackier things that have shown up in a tiger shark's stomach.",MARCO_795757
